CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX,SEASON,LAMBDA0
2,13500635,2024-08-21 02:20:00,Северо-Кавказская,"С-КАВ, ШЧ-19",,"7шт ч(к учету 1,67ч)",,"Жилы, сообщение",CSH,2024,,,7.0,"1,67ч",,,232 days 18:59:00,335219.0,426.0,472,0.6399456521739131,Лето,0.0016748144124569
3,13500859,2024-08-21 06:40:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,,,"Обмотка, короткое замыкание обмотки",CSH,2024,,,,,,,232 days 23:19:00,335479.0,260.0,473,0.6413043478260869,Лето,0.0016748144124569
3,13503034,2024-08-21 21:55:00,Северо-Кавказская,"С-КАВ, ИЧ-3 СТАВРОПОЛЬ Ш",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,233 days 14:34:00,336394.0,915.0,474,0.6426630434782609,Лето,0.0016748144124569
3,13503001,2024-08-22 13:44:00,Северо-Кавказская,"С-КАВ, ИЧ-3 СТАВРОПОЛЬ Ш",,,"1шт ч(к учету 0,02)ч","Жилы, обрыв",CSH,2024,,,,,1.0,"0,02ч",234 days 06:23:00,337343.0,949.0,475,0.6440217391304348,Лето,0.0016748144124569
2,13503387,2024-08-22 21:53:00,Северо-Кавказская,"С-КАВ, ШЧ-2",3шт ч(к учету 1ч),"10шт ч(к учету 2,33ч)","2шт ч(к учету 0,22)ч",Нарушение изоляции монтажных проводов,CSH,2024,1.0,1ч,10.0,"2,33ч",2.0,"0,22ч",234 days 14:32:00,337832.0,489.0,476,0.6453804347826086,Лето,0.0016748144124569
3,13503721,2024-08-23 08:00:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,Неисправность аппаратной части АРМ,CSH,2024,,,,,,,235 days 00:39:00,338439.0,607.0,477,0.6467391304347826,Лето,0.0016748144124569
3,13504685,2024-08-24 05:10:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Жилы, внутренний обрыв",CSH,2024,,,,,,,235 days 21:49:00,339709.0,1270.0,478,0.6480978260869565,Лето,0.0016748144124569
3,13507234,2024-08-24 06:48:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), воздействие тягового тока",CSH,2024,,,,,,,235 days 23:27:00,339807.0,98.0,479,0.6494565217391305,Лето,0.0016748144124569
3,13504743,2024-08-24 06:49:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,"1шт ч(к учету 0,02)ч","Не срабатывание (не перегорание), нарушение контакта штепсельного разъема, нарушение контакта",CSH,2024,,,,,1.0,"0,02ч",235 days 23:28:00,339808.0,1.0,480,0.6508152173913043,Лето,0.0016748144124569
3,13505970,2024-08-25 16:09:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,,,Неисправность,CSH,2024,,,,,,,237 days 08:48:00,341808.0,2000.0,481,0.6521739130434783,Лето,0.0016748144124569
3,13510923,2024-08-26 19:53:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,238 days 12:32:00,343472.0,1664.0,482,0.6535326086956522,Лето,0.0016748144124569
2,13507346,2024-08-26 19:54:00,Северо-Кавказская,"С-КАВ, ШЧ-4 (Э)",,"1шт ч(к учету 0,15ч)",,Касание закруток,CSH,2024,,,1.0,"0,15ч",,,238 days 12:33:00,343473.0,1.0,483,0.654891304347826,Лето,0.0016748144124569
3,13510879,2024-08-27 09:42:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,"Клеммные колодки, неисправность",CSH,2024,,,,,,,239 days 02:21:00,344301.0,828.0,484,0.65625,Лето,0.0016748144124569
3,13509917,2024-08-28 23:40:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,Нарушение контакта трос/штепсель,CSH,2024,,,,,,,240 days 16:19:00,346579.0,2278.0,485,0.657608695652174,Лето,0.0016748144124569
3,13510886,2024-08-29 15:20:00,Северо-Кавказская,"С-КАВ, ШЧ-19",,,,"Диод, пробой",CSH,2024,,,,,,,241 days 07:59:00,347519.0,940.0,486,0.6589673913043478,Лето,0.0016748144124569
2,13511208,2024-08-29 20:26:00,Северо-Кавказская,"С-КАВ, ШЧ-15 (Р)","1шт ч(к учету 0,35ч)",,,"Конденсатор, снижение емкости",CSH,2024,1.0,"0,35ч",,,,,241 days 13:05:00,347825.0,306.0,487,0.6603260869565217,Лето,0.0016748144124569
3,13511281,2024-08-29 23:30:00,Северо-Кавказская,"С-КАВ, ШЧ-8 (Р)",,,,"Обмотка, обрыв",CSH,2024,,,,,,,241 days 16:09:00,348009.0,184.0,488,0.6616847826086957,Лето,0.0016748144124569
2,13511337,2024-08-30 02:08:00,Северо-Кавказская,"С-КАВ, ШЧ-5 (Р)",,"1шт ч(к учету 0,27ч)",,"Контактная система, потеря контакта",CSH,2024,,,1.0,"0,27ч",,,241 days 18:47:00,348167.0,158.0,489,0.6630434782608695,Лето,0.0016748144124569
3,13511292,2024-08-30 03:15:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,Обрыв монтажного провода,CSH,2024,,,,,,,241 days 19:54:00,348234.0,67.0,490,0.6644021739130435,Лето,0.0016748144124569
2,13512475,2024-08-31 05:11:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)",,"1шт ч(к учету 0,12ч)",,"Контактная система, увеличенное сопротивление контакта",CSH,2024,,,1.0,"0,12ч",,,242 days 21:50:00,349790.0,1556.0,491,0.6657608695652174,Лето,0.0016748144124569
3,13515900,2024-09-02 10:24:00,Северо-Кавказская,"С-КАВ, ИЧ-3 СТАВРОПОЛЬ Ш",,,,Короткое замыкание пластин,CSH,2024,,,,,,,245 days 03:03:00,352983.0,3193.0,492,0.6671195652173914,Осень,0.0013536899588509
3,13523491,2024-09-04 02:30:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,"Светодиоды, неисправность",CSH,2024,,,,,,,246 days 19:09:00,355389.0,2406.0,493,0.6684782608695652,Осень,0.0013536899588509
2,13518659,2024-09-04 10:21:00,Северо-Кавказская,"С-КАВ, ШЧ-10","1шт ч(к учету 0,23ч)","3шт ч(к учету 0,52ч)",,"Нарушение контакта в разъемах блоков, сообщение",CSH,2024,1.0,"0,23ч",3.0,"0,52ч",,,247 days 03:00:00,355860.0,471.0,494,0.6698369565217391,Осень,0.0013536899588509
3,13523310,2024-09-06 11:43:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,,,249 days 04:22:00,358822.0,2962.0,495,0.6711956521739131,Осень,0.0013536899588509
3,13524467,2024-09-07 05:12:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,,,Неисправность ПО объектного контроллера,CSH,2024,,,,,,,249 days 21:51:00,359871.0,1049.0,496,0.6725543478260869,Осень,0.0013536899588509
2,13524718,2024-09-07 11:11:00,Северо-Кавказская,"С-КАВ, ШЧ-9","1шт ч(к учету 0,23ч)","1шт ч(к учету 0,12ч)",,"БМ, сбой ПО",CSH,2024,1.0,"0,23ч",1.0,"0,12ч",,,250 days 03:50:00,360230.0,359.0,497,0.6739130434782609,Осень,0.0013536899588509
3,13524792,2024-09-07 13:52:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,,,250 days 06:31:00,360391.0,161.0,498,0.6752717391304348,Осень,0.0013536899588509
3,13525438,2024-09-08 08:06:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)",,,,"Контактная система, сваривание",CSH,2024,,,,,,,251 days 00:45:00,361485.0,1094.0,499,0.6766304347826086,Осень,0.0013536899588509
3,13525478,2024-09-08 09:40:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,,,Потеря контакта в соединениях РШ,CSH,2024,,,,,,,251 days 02:19:00,361579.0,94.0,500,0.6779891304347826,Осень,0.0013536899588509
3,13525806,2024-09-08 17:08:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,"Не срабатывание (не перегорание), воздействие тягового тока",CSH,2024,,,,,,,251 days 09:47:00,362027.0,448.0,501,0.6793478260869565,Осень,0.0013536899588509
3,13526239,2024-09-09 05:16:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,,,251 days 21:55:00,362755.0,728.0,502,0.6807065217391305,Осень,0.0013536899588509
3,13528093,2024-09-10 01:15:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,,,252 days 17:54:00,363954.0,1199.0,503,0.6820652173913043,Осень,0.0013536899588509
2,13528684,2024-09-10 08:18:00,Северо-Кавказская,"С-КАВ, ШЧ-4 (Э)",,"1шт ч(к учету 0,12ч)",,"Диод, короткое замыкание  диода",CSH,2024,,,1.0,"0,12ч",,,253 days 00:57:00,364377.0,423.0,504,0.6834239130434783,Осень,0.0013536899588509
3,13530414,2024-09-10 20:11:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,,,Излом повода под гайкой,CSH,2024,,,,,,,253 days 12:50:00,365090.0,713.0,505,0.6847826086956522,Осень,0.0013536899588509
3,13532831,2024-09-11 17:18:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,Неисправность путевой перемычки,CSH,2024,,,,,,,254 days 09:57:00,366357.0,1267.0,506,0.686141304347826,Осень,0.0013536899588509
3,13534391,2024-09-12 13:04:00,Северо-Кавказская,"С-КАВ, ШЧ-8 (Р)",,,,"Контактная система, увеличенное сопротивление",CSH,2024,,,,,,,255 days 05:43:00,367543.0,1186.0,507,0.6875,Осень,0.0013536899588509
3,13535066,2024-09-12 19:29:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,Неисправность аппаратной части объектного контроллера,CSH,2024,,,,,,,255 days 12:08:00,367928.0,385.0,508,0.688858695652174,Осень,0.0013536899588509
2,13573611,2024-09-13 10:00:00,Северо-Кавказская,"С-КАВ, ШЧ-19",,,"1шт ч(к учету 0,1)ч","Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,1.0,"0,1ч",256 days 02:39:00,368799.0,871.0,509,0.6902173913043478,Осень,0.0013536899588509
3,13536009,2024-09-13 10:54:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,,,256 days 03:33:00,368853.0,54.0,510,0.6915760869565217,Осень,0.0013536899588509
3,13539956,2024-09-13 16:50:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,256 days 09:29:00,369209.0,356.0,511,0.6929347826086957,Осень,0.0013536899588509
3,13537312,2024-09-14 06:23:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,,,"Жилы, обрыв",CSH,2024,,,,,,,256 days 23:02:00,370022.0,813.0,512,0.6942934782608695,Осень,0.0013536899588509
2,13537527,2024-09-14 12:26:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,,"1шт ч(к учету 0,45)ч",Неисправность АКБ,CSH,2024,,,,,1.0,"0,45ч",257 days 05:05:00,370385.0,363.0,513,0.6956521739130435,Осень,0.0013536899588509
3,13537744,2024-09-14 17:25:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,Неисправность аппаратной части объектного контроллера,CSH,2024,,,,,,,257 days 10:04:00,370684.0,299.0,514,0.6970108695652174,Осень,0.0013536899588509
3,13537981,2024-09-14 22:22:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,,,257 days 15:01:00,370981.0,297.0,515,0.6983695652173914,Осень,0.0013536899588509
2,13573613,2024-09-15 13:55:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,,"1шт ч(к учету 0,1)ч","Срабатывание, несоответствие номинала",CSH,2024,,,,,1.0,"0,1ч",258 days 06:34:00,371914.0,933.0,516,0.6997282608695652,Осень,0.0013536899588509
3,13543092,2024-09-16 04:41:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,"Срабатывание, несоответствие номинала",CSH,2024,,,,,,,258 days 21:20:00,372800.0,886.0,517,0.7010869565217391,Осень,0.0013536899588509
3,13539396,2024-09-16 10:37:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,,,Неисправность устройства сопряжения с объектами,CSH,2024,,,,,,,259 days 03:16:00,373156.0,356.0,518,0.7024456521739131,Осень,0.0013536899588509
3,13539666,2024-09-16 10:50:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,"Не срабатывание (не перегорание), воздействие тягового тока",CSH,2024,,,,,,,259 days 03:29:00,373169.0,13.0,519,0.7038043478260869,Осень,0.0013536899588509
3,13541162,2024-09-17 09:15:00,Северо-Кавказская,"С-КАВ, ШЧ-4 (Э)",,,,"Не срабатывание (не перегорание), нарушение контакта штепсельного разъема, ослабление крепления",CSH,2024,,,,,,,260 days 01:54:00,374514.0,1345.0,520,0.7051630434782609,Осень,0.0013536899588509
3,13541163,2024-09-17 12:14:00,Северо-Кавказская,"С-КАВ, ШЧ-19",,,,"Срабатывание, несоответствие номинала",CSH,2024,,,,,,,260 days 04:53:00,374693.0,179.0,521,0.7065217391304348,Осень,0.0013536899588509
3,13541544,2024-09-17 16:22:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Контрольные линейки, излом",CSH,2024,,,,,,,260 days 09:01:00,374941.0,248.0,522,0.7078804347826086,Осень,0.0013536899588509
3,13542218,2024-09-18 05:55:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,,,260 days 22:34:00,375754.0,813.0,523,0.7092391304347826,Осень,0.0013536899588509
3,13542258,2024-09-18 06:46:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,,,260 days 23:25:00,375805.0,51.0,524,0.7105978260869565,Осень,0.0013536899588509
3,13544160,2024-09-19 08:12:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)",,,,"Конденсатор, короткое замыкание",CSH,2024,,,,,,,262 days 00:51:00,377331.0,1526.0,525,0.7119565217391305,Осень,0.0013536899588509
2,13544330,2024-09-19 08:35:00,Северо-Кавказская,"С-КАВ, ШЧ-12","1шт ч(к учету 0,47ч)","2шт ч(к учету 0,38ч)",2шт ч(к учету 1)ч,"Срабатывание (перегорание), несоответствие номинала",CSH,2024,1.0,"0,47ч",2.0,"0,38ч",1.0,1ч,262 days 01:14:00,377354.0,23.0,526,0.7133152173913043,Осень,0.0013536899588509
3,13544415,2024-09-19 10:23:00,Северо-Кавказская,"С-КАВ, ШЧ-19",,,,"Срабатывание, несоответствие номинала",CSH,2024,,,,,,,262 days 03:02:00,377462.0,108.0,527,0.7146739130434783,Осень,0.0013536899588509
3,13545260,2024-09-19 23:22:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Монтаж, ослабление крепления",CSH,2024,,,,,,,262 days 16:01:00,378241.0,779.0,528,0.7160326086956522,Осень,0.0013536899588509
3,13549325,2024-09-21 20:20:00,Северо-Кавказская,"С-КАВ, ШЧ-8 (Р)",,,,"Обмотка, короткое замыкание",CSH,2024,,,,,,,264 days 12:59:00,380939.0,2698.0,529,0.717391304347826,Осень,0.0013536899588509
