CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
3,13162829,2024-01-04 03:58:00,Октябрьская,"ОКТ, ШЧ-5 (Э)",,,,Неперевод стрелочного перевода по причине напрессовки снега или обледенения остряка и рамного рельса,CSH,2024,,,,,,
3,13163533,2024-01-04 11:12:00,Октябрьская,"ОКТ, ШЧ-15 (Э)",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,
2,13164339,2024-01-04 22:02:00,Октябрьская,"ОКТ, ИЧ-ЮЖ Ш",,"2шт ч(к учету 0,5ч)",,Сбой АЛС с задержкой поезда,CSH,2024,,,2.0,"0,5ч",,
3,13164372,2024-01-05 02:50:00,Октябрьская,"ОКТ, ШЧ-19",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,
3,13164907,2024-01-05 11:25:00,Октябрьская,"ОКТ, ИЧ-1 Ш",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,
2,13165211,2024-01-05 16:46:00,Октябрьская,"ОКТ, ШЧ-14 (Р)","1шт ч(к учету 0,35ч)","2шт (к учету 1) ч(к учету 0,33ч)","1шт ч(к учету 0,93)ч","Электродвигатель, постоянного тока (МСП, ДСП), обрыв обмотки якоря",CSH,2024,1.0,"0,35ч",1.0,"0,33ч",1.0,"0,93ч"
2,13165387,2024-01-05 20:10:00,Октябрьская,"ОКТ, ШЧ-12","3шт ч(к учету 2,55ч)",,"2шт ч(к учету 1,07)ч",Неисправность аппаратной части объектного контроллера,CSH,2024,3.0,"2,55ч",,,2.0,"1,07ч"
3,13165436,2024-01-05 22:04:00,Октябрьская,"ОКТ, ШЧ-21",,,,"Конденсатор, снижение емкости",CSH,2024,,,,,,
2,13165650,2024-01-06 03:55:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,"2шт ч(к учету 1,08)ч","Электродвигатель, прочие типы, неисправность",CSH,2024,,,,,2.0,"1,08ч"
2,13177336,2024-01-06 04:43:00,Октябрьская,"ОКТ, ШЧ-17","2шт ч(к учету 0,68ч)",,,"Нарушение контакта в штепсельных розетках, сообщение",CSH,2024,2.0,"0,68ч",,,,
2,13165986,2024-01-06 09:49:00,Октябрьская,"ОКТ, ШЧ-3",,,"1шт ч(к учету 0,27)ч","Кнопки, механическое заедание кнопки",CSH,2024,,,,,1.0,"0,27ч"
2,13166039,2024-01-06 11:00:00,Октябрьская,"ОКТ, ШЧ-17","2шт ч(к учету 1,28ч)",,,"Контактная система, увеличенное сопротивление контакта",CSH,2024,2.0,"1,28ч",,,,
2,13166464,2024-01-06 16:47:00,Октябрьская,"ОКТ, ШЧ-5 (Э)",,3шт (к учету 2) ч(к учету 2ч),"1шт ч(к учету 0,13)ч",Неперевод стрелочного перевода по причине несвоевременной очистке и смазки,CSH,2024,,,2.0,2ч,1.0,"0,13ч"
1,13177394,2024-01-06 20:54:00,Октябрьская,"ОКТ, ШЧ-12","5шт ч(к учету 7,13ч)",,,"Срабатывание, атмосферные перенапряжения",CSH,2024,5.0,"7,13ч",,,,
2,13166770,2024-01-07 04:38:00,Октябрьская,"ОКТ, ШЧ-8","4шт ч(к учету 1,47ч)",,,"Жилы, обрыв",CSH,2024,4.0,"1,47ч",,,,
2,13166803,2024-01-07 05:10:00,Октябрьская,"ОКТ, ШЧ-10","2шт ч(к учету 1,83ч)",,"1шт ч(к учету 0,15)ч","Контактная система, потеря контакта",CSH,2024,2.0,"1,83ч",,,1.0,"0,15ч"
3,13167169,2024-01-07 12:14:00,Октябрьская,"ОКТ, ШЧ-17",,,,"Срабатывание, коммутационные перенапряжения",CSH,2024,,,,,,
3,13167471,2024-01-07 20:48:00,Октябрьская,"ОКТ, ШЧ-14 (Р)",,,,"Контактная система, увеличенное сопротивление",CSH,2024,,,,,,
2,13167517,2024-01-07 22:39:00,Октябрьская,"ОКТ, ШЧ-4 (Э)",,"2шт ч(к учету 0,32ч)",,Излом повода под гайкой,CSH,2024,,,2.0,"0,32ч",,
3,13167729,2024-01-08 04:10:00,Октябрьская,"ОКТ, ШЧ-19",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,
3,13167757,2024-01-08 04:55:00,Октябрьская,"ОКТ, ШЧ-15 (Э)",,,,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,,
3,13167775,2024-01-08 05:13:00,Октябрьская,"ОКТ, ШЧ-15 (Э)",,,,Сбой АЛС с задержкой поезда,CSH,2024,,,,,,
